Timestamp,Dataset,Type,Size_MB,Rows,Columns,Prediction,Classification_Time_ms,Model
2025-03-27 18:34:22,TestData/realData\EuroStat\mar_go_am_hr.csv,realData,18.02,206571,13,real,937,random_forest_grid_search.pkl
2025-03-27 18:34:23,TestData/realData\EuroStat\mar_go_am_ie.csv,realData,30.75,350611,13,real,1610,random_forest_grid_search.pkl
2025-03-27 18:34:39,TestData/realData\EuroStat\mar_go_am_it.csv,realData,288.01,3259213,13,real,15140,random_forest_grid_search.pkl
2025-03-27 18:34:40,TestData/realData\EuroStat\mar_go_am_lt.csv,realData,22.25,256752,13,real,1182,random_forest_grid_search.pkl
2025-03-27 18:34:42,TestData/realData\EuroStat\mar_go_am_lv.csv,realData,31.75,363403,13,real,1687,random_forest_grid_search.pkl
2025-03-27 18:34:42,TestData/realData\EuroStat\mar_go_am_me.csv,realData,1.32,15262,13,real,104,random_forest_grid_search.pkl
2025-03-27 18:34:43,TestData/realData\EuroStat\mar_go_am_mt.csv,realData,27.89,321251,13,real,1436,random_forest_grid_search.pkl
2025-03-27 18:34:54,TestData/realData\EuroStat\mar_go_am_nl.csv,realData,199.44,2279184,13,real,10764,random_forest_grid_search.pkl
2025-03-27 18:34:59,TestData/realData\EuroStat\mar_go_am_no.csv,realData,102.80,1160467,13,real,5442,random_forest_grid_search.pkl
2025-03-27 18:35:02,TestData/realData\EuroStat\mar_go_am_pl.csv,realData,45.67,521955,13,real,2387,random_forest_grid_search.pkl
2025-03-27 18:35:07,TestData/realData\EuroStat\mar_go_am_pt.csv,realData,105.32,1205572,13,real,5671,random_forest_grid_search.pkl
2025-03-27 18:35:09,TestData/realData\EuroStat\mar_go_am_ro.csv,realData,30.99,357521,13,real,1627,random_forest_grid_search.pkl
2025-03-27 18:35:19,TestData/realData\EuroStat\mar_go_am_se.csv,realData,184.52,2103091,13,real,9645,random_forest_grid_search.pkl
2025-03-27 18:35:20,TestData/realData\EuroStat\mar_go_am_si.csv,realData,17.74,204799,13,real,1016,random_forest_grid_search.pkl
2025-03-27 18:35:20,TestData/realData\EuroStat\naida_10_a10.csv,realData,9.08,113460,11,real,508,random_forest_grid_search.pkl
2025-03-27 18:35:21,TestData/realData\EuroStat\naida_10_gdp.csv,realData,23.38,300774,10,real,1231,random_forest_grid_search.pkl
2025-03-27 18:35:21,TestData/realData\EuroStat\naida_10_pe.csv,realData,1.42,17966,10,real,108,random_forest_grid_search.pkl
2025-03-27 18:35:23,TestData/realData\EuroStat\naidq_10_a10.csv,realData,34.14,394071,12,real,1411,random_forest_grid_search.pkl
2025-03-27 18:35:26,TestData/realData\EuroStat\naidq_10_gdp.csv,realData,79.92,944097,11,real,3226,random_forest_grid_search.pkl
2025-03-27 18:35:26,TestData/realData\EuroStat\naidq_10_pe.csv,realData,5.62,65629,11,real,254,random_forest_grid_search.pkl
2025-03-27 18:35:54,TestData/realData\EuroStat\naidsa_10_f_bs.csv,realData,546.20,6157235,13,real,28044,random_forest_grid_search.pkl
2025-03-27 18:36:22,TestData/realData\EuroStat\naidsa_10_f_tr.csv,realData,542.79,6146981,13,real,27900,random_forest_grid_search.pkl
2025-03-27 18:36:31,TestData/realData\EuroStat\naidsa_10_nf_tr.csv,realData,162.92,1881166,12,real,8834,random_forest_grid_search.pkl
2025-03-27 18:37:05,TestData/realData\EuroStat\naidsq_10_f_bs.csv,realData,843.03,8862146,13,real,33612,random_forest_grid_search.pkl
2025-03-27 18:37:36,TestData/realData\EuroStat\naidsq_10_f_tr.csv,realData,772.29,8185043,13,real,31203,random_forest_grid_search.pkl
2025-03-27 18:37:48,TestData/realData\EuroStat\naidsq_10_nf_tr.csv,realData,291.37,3125921,13,real,11634,random_forest_grid_search.pkl
2025-03-27 18:38:09,TestData/realData\EuroStat\naio_10_cp15.csv,realData,424.55,4870698,12,real,21447,random_forest_grid_search.pkl
2025-03-27 18:38:33,TestData/realData\EuroStat\naio_10_cp16.csv,realData,465.08,5321103,12,real,23694,random_forest_grid_search.pkl
2025-03-27 18:39:23,TestData/realData\EuroStat\naio_10_cp1610.csv,realData,1005.43,11307461,12,real,50509,random_forest_grid_search.pkl
2025-03-27 18:39:36,TestData/realData\EuroStat\naio_10_cp1620.csv,realData,252.44,2862324,12,real,12758,random_forest_grid_search.pkl
2025-03-27 18:39:49,TestData/realData\EuroStat\naio_10_cp1630.csv,realData,256.44,2901991,12,real,12728,random_forest_grid_search.pkl
2025-03-27 18:40:22,TestData/realData\EuroStat\naio_10_cp1700.csv,realData,677.33,7315996,12,real,33011,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/realData\EuroStat\naio_10_cp1750.csv,realData,329.82,3815272,12,real,17782,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/realData\EuroStat\Populationbyeducationalattainment levelsexageandlevelofdisability.csv,realData,0.04,197,13,real,125,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\anne_car_data_2.csv,fakeData,0.04,550,12,fake,41,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\Artificial_Data.csv,fakeData,0.18,1000,15,fake,47,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\data-LzAcLkrRxo5zBlB1iAJXy.csv,fakeData,0.02,500,5,fake,33,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\Kaggle_Synthetic_Data.csv,fakeData,0.07,1000,9,fake,40,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\mackaroocom.csv,fakeData,0.06,1000,6,fake,40,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\random_dataset.csv,fakeData,0.01,200,8,fake,32,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\sdv_hotel_data.csv,fakeData,0.27,2000,11,fake,57,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\synthetic_city_data.csv,fakeData,0.07,1000,10,fake,38,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\synthetic_city_data2.csv,fakeData,0.07,1000,10,fake,37,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\synthetic_city_data3.csv,fakeData,0.07,1000,10,fake,38,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\BenfordZipsDatasets\Perfect_Benford_Dataset__10_Columns_.csv,fakeData,0.18,1000,10,fake,41,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\BenfordZipsDatasets\Perfect_Zipf_Dataset__10_Columns_.csv,fakeData,0.07,1000,10,fake,33,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_aa.csv,fakeData,0.21,3925,7,fake,57,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_aapl.csv,fakeData,0.21,3925,7,fake,56,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_abc.csv,fakeData,0.21,3925,7,fake,55,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_aig.csv,fakeData,0.20,3925,7,fake,53,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_amzn.csv,fakeData,0.17,3925,7,fake,53,random_forest_grid_search.pkl
2025-03-27 18:40:40,TestData/fakeData\fakeStockData\table_bwa.csv,fakeData,0.21,3925,7,fake,58,random_forest_grid_search.pkl
2025-03-27 18:40:41,TestData/fakeData\fakeStockData\table_cost.csv,fakeData,0.21,3925,7,fake,57,random_forest_grid_search.pkl
2025-03-27 18:40:41,TestData/fakeData\fakeStockData\table_csco.csv,fakeData,0.21,3925,7,fake,55,random_forest_grid_search.pkl
2025-03-27 18:40:41,TestData/fakeData\fakeStockData\table_d.csv,fakeData,0.21,3925,7,fake,55,random_forest_grid_search.pkl
2025-03-27 18:40:41,TestData/fakeData\fakeStockData\table_ebay.csv,fakeData,0.17,3742,7,fake,53,random_forest_grid_search.pkl
2025-03-27 18:40:41,TestData/fakeData\fakeStockData\table_goog.csv,fakeData,0.10,2259,7,fake,43,random_forest_grid_search.pkl
